id	description	lat_lng	proposal_id	date_added
bad31eee-9b1e-45ee-84db-11ad9c3b52ef	Single cell suspensions from enriched digestate material from waste water treatment plant	{"lat":49.1154212,"lon":-123.1471138}	60990	2023-07-06 15:07:11.318-07
3d538676-272e-4357-af27-d4201b612f72	40 bulk samples	{"lat":-18,"lon":-141}	60973	2023-07-06 09:09:50.282-07
a49f6c27-9b44-4207-9c57-afacba341e35	Thin sections 	{"lat":25,"lon":80}	60973	2023-07-06 09:09:50.408-07
d913a70a-11aa-4d5a-a104-97bad5ba15d0	40 samples, <10 micron 	{"lat":-18,"lon":-141}	60973	2023-07-06 09:09:50.346-07
6aad7a53-06ea-4006-9dd3-c2e8ccb928a5	SLAC1 transposon mutants of zea mays - seed, plant 	{"lat":40.11,"lon":-88.24}	60980	2023-07-06 12:41:09.518-07
e2ff65ac-8c70-4f1c-9e24-d7802c0a5445	Soils from Hamden, CT	{"lat":41.4,"lon":-72.9}	60980	2023-07-06 12:41:09.605-07
0f5ea458-7347-4ce1-9975-542cc2f7546a	A total of 3 chamber experiments will be conducted by varying the biomass-to-plastic mass ratio (0:1, 2:1, and 1:0) at air-to-fuel ratio equal to 25 and combustion temperature (600 °C).	{"lat":46.3451,"lon":119.2792}	60984	2023-07-06 13:35:33.049-07
469b4fe0-01fc-4b44-bc94-616a44b07ee3	Soil thin section including plant roots.	{"lat":46.28,"lon":119.27}	60983	2023-08-31 09:12:37.488-07
e4ffbde5-0f31-48b2-b9b4-a6729b43240c	RNA from soil and groundwater slurry, which will be collected from Boston	{"lat":42,"lon":-71}	60978	2023-08-31 09:32:23.142-07
e5445a95-b6aa-44f9-93ac-89e917718f98	Metabolites from soil and groundwater slurry, which will be collected from Boston	{"lat":42,"lon":-71}	60978	2023-07-06 12:19:46.617-07
0b3da9ec-d482-47ca-a060-533d31bac602	RNA from planktonic microbial culture, which will be collected from Boston	{"lat":42,"lon":-71}	60978	2023-08-31 09:32:23.21-07
0fd99162-e285-41fe-9274-db881a845413	Metabolites from planktonic microbial culture, which will be collected from Boston	{"lat":42,"lon":-71}	60978	2023-08-31 09:32:23.058-07
cd1ac9bb-2607-44d6-87c8-5c58aecd2230	Hematite	{"lat":46.34,"lon":-119.28}	60991	2023-08-31 08:28:45.717-07
b5908ac8-0120-4795-838b-0202f33d0342	Aerosol particle sampled on filters and TEM grids	{"lat":78.9235,"lon":11.9099}	61007	2023-08-30 23:17:48.195-07
ad7a7483-3a29-47c1-8eb6-69122bc82a70	We have two sets of soil samples from the study site Jornada Experimental Range (JER), Las Cruces, New Mexico. Set 1: 30 soil core samples = 3 landforms/parent materials × 2 microhabitats × 1 depth × Sample size (5)  *microhabitat: under-plant and interspace, *soil depth: 0 – 10 cms Set 2: 16 soil core sub-samples of Control and Phosphorus treatments (n = 8) from a well-established, completely randomized Nitrogen-Phosphorus-Water factorial nutrient-addition experiment site. 	{"lat":32.303657,"lon":-106.475625}	60988	2023-07-06 14:43:06.076-07
3e5f6920-dfc2-4381-8f35-b62b352baf45	Intact soil cores	{"lat":33.94449005,"lon":-83.37136347}	60974	2023-08-30 14:09:11.184-07
ea30a7e3-2606-4a92-8928-756e5c940049	Soil-water extracts	{"lon":-83.37136347411982,"lat":33.94449005}	60974	2023-08-30 14:09:11.127-07
b662cf2e-ad15-4063-8d41-9ae979093dd3	Soil cores from beneath trees on campus	{"lat":33.9444900485721,"lon":-83.37136347411982}	60974	2023-07-06 10:17:50.004-07
fbcc3144-4c9e-493c-85ac-ab9b6e769b19	Pooled intracellular protein samples with catechol 1,2-dioxygenases ABP in six fractions	{"lon":-119.76841419940729,"lat":46.207301179512655}	60992	2023-08-30 21:10:06.172-07
6b641902-e355-4c89-a2dd-eb62ad5bad76	Intracellular proteins that are not incubated with catechol 1,2-dioxygenases  ABP but treated with the rest of the incubation steps as negative controls	{"lat":46.207301179512655,"lon":-119.76841419940729}	60992	2023-08-30 21:10:05.538-07
a2ab09c6-fea8-420e-be57-22c40e749aa6	Intracellular proteins labeled by the chitosanase ABP	{"lat":46.207301179512655,"lon":-119.76841419940729}	60992	2023-08-30 21:10:05.292-07
0278fce3-9574-488b-9704-b742a7e76ed2	Extracellular proteins labeled by the chitosanase ABP	{"lat":46.207301179512655,"lon":-119.76841419940729}	60992	2023-08-30 21:10:05.684-07
1beb1b17-d947-4738-8f67-18b22a5bb8d9	Pooled intracellular protein samples with chitosanase ABP in six fractions	{"lat":46.207301179512655,"lon":-119.76841419940729}	60992	2023-08-30 21:10:05.621-07
3ae62918-54a9-4d6c-abe0-d38c1b89b9f6	Purified viral chitosanase and catechol 1,2-dioxygenases 	{"lat":46.207301179512655,"lon":-119.76841419940729}	60992	2023-08-30 21:10:05.19-07
438b6596-c2f7-4daa-b61b-78fdcaf35505	Extracellular proteins that are not incubated with chitosanase  ABP but treated with the rest of the incubation steps as negative controls	{"lon":-119.76841419940729,"lat":46.207301179512655}	60992	2023-08-30 21:10:05.856-07
2ee1fee9-3c3e-495f-a2ef-7e9bd66a788c	Pooled extracellular protein samples with chitosanase ABP in six fractions	{"lon":-119.76841419940729,"lat":46.207301179512655}	60992	2023-08-30 21:10:06.012-07
25095352-dd45-41da-9b2d-66ea361fc3d3	Pooled extracellular protein samples with catechol 1,2-dioxygenases ABP in six fractions	{"lon":-119.76841419940729,"lat":46.207301179512655}	60992	2023-08-30 21:10:06.099-07
a024e9d9-1e83-4ac7-b0a1-de4bc187249c	Extracellular proteins that are not incubated with catechol 1,2-dioxygenases  ABP but treated with the rest of the incubation steps as negative controls	{"lat":46.207301179512655,"lon":-119.76841419940729}	60992	2023-08-30 21:10:05.925-07
89c61bce-b82b-4829-9da7-5c9bf3174651	Intracellular proteins labeled by the catechol 1,2-dioxygenases ABP	{"lat":46.207301179512655,"lon":-119.76841419940729}	60992	2023-08-30 21:10:05.384-07
db6efb93-6fa6-490f-99e2-3fdb48c502be	Extracellular proteins labeled by the catechol 1,2-dioxygenases ABP	{"lat":46.207301179512655,"lon":-119.76841419940729}	60992	2023-08-30 21:10:05.77-07
d4c9cc7c-b63f-48ed-94c0-677662ee338d	Intracellular proteins that are not incubated with chitosanase  ABP but treated with the rest of the incubation steps as negative controls	{"lat":46.207301179512655,"lon":-119.76841419940729}	60992	2023-08-30 21:10:05.46-07
91db43af-eef5-4e71-b431-4abdbfb92b3b	Transgenic sugarcane	{"lat":40.1,"lon":88.2}	60962	2023-07-05 11:30:42.087-07
527250fe-f5e1-4f93-a1ea-ba7665374e3d	Yeast cell samples cultured in defined media.	{"lat":43.0722,"lon":-89.4008}	60982	2023-07-06 12:58:40.812-07
c1fa8b9e-8adb-4f25-bd35-3d06f12f3876	stream water	{"lat":39.299236,"lon":-76.609383}	60966	2023-07-05 14:09:52.976-07
3bb88d29-66a4-4a53-a0f0-34affc55487f	solid microplastics	{"lon":-76.609383,"lat":39.299236}	60966	2023-07-05 14:09:52.901-07
3f3ddb87-3e57-437c-b4c0-25b9bcdc1880	Pelleted samples (pellets from 10 mL of culture) from microcosms (n=72) for metaproteomic analysis. Microcosms set up using soils from Old Woman Creek Reserve, OH.	{"lat":41.377733,"lon":-82.511767}	60964	2023-07-05 13:34:59.619-07
d93046b0-33f7-48c6-8f51-bd97c604af74	10 mL (n=144) gas samples from microcosm headspace for GCMS analysis of methane and carbon dioxide (microcosms to be set up using soils from Old Woman Creek Reserve, OH)	{"lat":41.377733,"lon":-82.511767}	60964	2023-07-05 13:34:59.48-07
6af369af-79fe-43e3-8b09-d9b8204fc80e	Clarified aqueous sample (0.2 mL) withdrawn from microcosm (n=72) for NMR analysis of liquid/dissolved organic matter (microcosms to be set up using soils from Old Woman Creek Reserve, OH)	{"lon":-82.511767,"lat":41.377733}	60964	2023-07-05 13:34:59.542-07
e98c2d59-e1a4-41be-86ab-ff74ee1b50df	Bulk biomass from filtered water samples	{"lat":49.2626760315003,"lon":-123.249}	60979	2023-07-06 12:32:47.261-07
ad1fda5a-3bb4-4f1a-89ef-2d3c7a29168f	Labeled polyethylene 	{"lat":49.2626760315003,"lon":-123.249}	60979	2024-05-14 11:18:29.668-07
45e3af3a-c046-47ad-99fa-962d5b7e930d	Filtered water samples for NMR metabolomics	{"lat":49.2627241634973,"lon":-123.24911502224013}	60979	2023-07-06 12:32:47.11-07
6636f8a5-b330-4bfe-aefd-45aea3e8da58	DNA constructs containing the LdpA, LdpB and LdpC coding sequences	{"lat":43.07561,"lon":-89.412237}	60955	2023-07-10 13:06:19.72-07
baee81e1-b2bb-47fd-a6be-f3da3216b7b3	Lipo-chitooligosaccharides	{"lat":43.07561,"lon":-89.412237}	60955	2023-07-10 13:06:19.796-07
55fefd44-4000-4700-98f8-5256934d3938	Chito-oligosaccharides purchased from IsoSep	{"lat":43.07561,"lon":-89.412237}	60955	2023-07-10 13:06:19.867-07
f4479642-29df-4683-942a-35f180635292	MoS2	{"lat":46.2804,"lon":119.2752}	61003	2023-07-11 13:46:35.104-07
bf6ecb9e-6b88-4763-9e70-7e89ee64c18d	cultures of Bacillus cereus, Flavobacterium johnsoniae, and Pseudomonas koreensis, seedlings of Medicago sativa and Glycine max	{"lat":43.7844,"lon":88.7879}	61000	2023-07-06 16:52:01.695-07
ca2b5916-07bd-495b-bcba-1904a816fe4a	Cultures of zooplankton (Acartia tonsa) originating from the Long Island Sound, nearshore coast of Connecticut. Genetically unmodified, nontoxic. Approximately 12 samples	{"lat":41,"lon":73}	60999	2023-07-06 16:50:18.547-07
793caee9-7ec4-40a6-a250-e37bd1eecb2c	Estuarine planktonic samples collected directly in the field in the nearshore waters of Narragansett Bay, RI. Approximately 12 samples	{"lat":42,"lon":71}	60999	2023-07-06 16:50:18.309-07
9b708f45-ebdb-4554-9295-8d9acba29762	Fungal biomass for protein extraction and characterization	{"lat":35.3,"lon":106.5511}	60997	2023-07-06 16:45:42.169-07
7cf12b60-ff2d-4008-a830-c5792893751f	We will conduct a two-part experiment to track the fate of mineral-associated organic matter carbon (MAOM-C) in the presence of oxalic acid and biochar. In the first part, an adsorption experiment will be performed with the goal of preparing and characterizing 13C-labeled MAOM.  The second part of the experiment will comprise a stable isotope probing (SIP) experiment to trace labelled C and evaluate the impact of biochar on improving retention of freshly added organic material. For this experiment, 80-g soil samples (previously collected from the DOE-funded Great Lakes Bioenergy Center in Michigan) will be inoculated with MAOM-13C and subjected to various treatments in a 2 × 4 factorial design (performed in-house).  We request that EMSL perform the following analyses to support this research: (i) EA-IRMS of mineral samples (n=27), (ii) GC-IRMS of gas samples (n= 48), (iii) liquid-state 13C-NMR of in-house-extracted porewater (n=48), (iv) solid-state 13C-NMR of soil samples (n=48), and (v) XRD of mineral samples (n=6). All samples sent to EMSL will be 13C-labeled. 	{"lat":43.0738,"lon":89.414}	60994	2023-07-06 16:13:21.03-07
84eaa372-e283-4e59-91ee-ba977b3e15a9	Soil and water samples from our site	{"lat":35.977164,"lon":-84.273279}	60989	2023-07-06 15:02:12.381-07
a4176c93-a663-4cf3-bbfe-2e9da7c3dd87	Surface soils from the Washington State University Irrigated Agriculture Research and Extension Center field site located in Prosser, WA	{"lat":46.251,"lon":-119.729}	60987	2023-07-06 14:41:02.13-07
e6332bf7-d5d1-47f3-b60c-77d86b46125d	BONCAT tagged cells	{"lat":49.2627241634973,"lon":-123.249}	60979	2023-07-06 12:32:47.188-07
0a37351b-6afb-4e93-97ce-b8cfbddce267	Root exudates collected on inert absorbent media, from domestic  soils. 	{"lat":43,"lon":-79}	60975	2023-07-06 11:32:42.915-07
60e96869-85c7-4ef4-8ad2-d85fa2eeba81	Plasmid DNA (100 ugs) will be prepared at user university and shipped to EMSL. DNA stocks were prepared by Genscript and/or DOE/JGI.	{"lat":40.0583,"lon":74.4057}	60959	2023-07-04 21:00:40.326-07
977b0ace-ce20-4e5c-985a-d8d8240736dc	Cell pellets for omics	{"lat":32.7,"lon":-117}	60957	2023-07-03 14:51:24.446-07
e099b419-6da9-482f-baa0-902f3c5ca4f9	Cell pellets for compositional analyses	{"lat":32.7,"lon":-117}	60957	2023-07-03 14:51:24.531-07
2aa184e5-123f-4258-b86e-a9e1caa57b21	Cells for imaging	{"lat":32.7,"lon":-117}	60957	2023-07-03 14:51:24.618-07
da31d9bc-b961-4752-8f8d-ef93b67c1278	Plant roots	{"lat":42.4534,"lon":76.4735}	60956	2023-06-28 18:33:14.179-07
fd1c891c-4d7c-4bac-9a34-599ddd29fefd	Urban soil samples collected from Athens, GA	{"lat":33.94452,"lon":-83.37439}	60953	2023-06-23 14:25:31.621-07
24305260-0d16-4a81-a97b-082446b38191	Urban soil samples collected from Athens, GA	{"lat":33.95532,"lon":-83.37519}	60953	2023-06-23 14:25:31.776-07
83aba0bc-144d-482f-8d84-89f1fd509292	Urban soil samples collected from Athens, GA	{"lat":33.95243,"lon":-83.3744}	60953	2023-06-23 14:25:31.835-07
a8d85dce-d3ab-4aa8-9ce5-60c5cbfb6200	Urban soil samples collected from Athens, GA	{"lat":33.94711,"lon":-83.37807}	60953	2023-06-23 14:25:31.707-07
0a29a293-dad1-4c8b-9bba-326d46be2a4b	Urban soil samples collected from Athens, GA	{"lat":33.94383,"lon":-83.375299}	60953	2023-06-23 14:25:31.544-07
f9055c02-1669-40a3-8ca6-99d931f3a83d	Urban soil samples collected from Athens, GA	{"lat":33.95501,"lon":-83.37382}	60953	2023-06-23 14:25:31.902-07
7b0c7276-9ffb-43d5-9609-360a041c4625	non-regulated natural Soil from arid badlands Washington	{"lat":46.655833,"lon":-119.413889}	60951	2023-06-21 13:31:27.373-07
083897bb-4553-494e-99aa-05ba8e2fc3b0	non-regulated natural soil from Alabama forest	{"lat":32.854712,"lon":-87.669052}	60951	2023-06-21 13:31:27.281-07
689f4db8-df7c-48d6-b25f-ebd7eca5410c	Grinell Glacier soil	{"lat":48.76192,"lon":113.729808}	60950	2023-06-20 13:55:24.471-07
504e417e-7194-4d01-bd8f-1b9a3585fcef	Cataract Creek soils	{"lat":48.726864,"lon":113.699781}	60950	2023-06-20 13:55:24.543-07
664fbeca-4faa-48d9-92b5-74f55fa1d671	1mL aliquots of soil porewater (filtered using 0.2um membrane).	{"lat":46.2804,"lon":119.2752}	60949	2023-06-14 16:02:14.942-07
013c9d83-d394-4a81-9e2e-27970b94c94d	VOCs captured in tenax sorbent tubes 	{"lat":34.2282,"lon":87.3508}	60948	2023-06-14 14:32:22.46-07
ad32a8e9-b48e-4f32-bf09-4317af524d2e	Human and Monkey Amniotic flud	{"lat":-1,"lon":-1}	60947	2023-06-14 13:28:09.157-07
7193c3d9-9c48-40e3-a05c-0411d4626866	MONet sample kit collected in a tidal wetland in SE Washington State	{"lat":46.905683,"lon":-123.979848}	60946	2023-06-21 08:20:28.962-07
601713df-4d5b-44c9-9df4-1bfdbe36527f	MONet sample kit collected in a tidal wetland in Louisiana	{"lat":29.5003,"lon":-89.91702}	60946	2023-06-21 08:20:29.043-07
6861960c-3ded-4089-beb9-c1c9d2f865ac	MONet sample kit collected in a tidal wetland in Maryland	{"lat":38.8746,"lon":-76.5504}	60946	2023-06-21 08:20:29.109-07
8e935e6a-195a-4155-b233-c07e07bac952	volatile organic compounds collected from micromodels that will be used to grow plants (Sorghum bicolor) and microbes (B.subtilis)	{"lat":46.2804,"lon":119.2752}	60901	2023-04-03 13:33:32.277-07
15381fad-253c-4420-82e7-0a9f8c0a088c	microbes and roots samples	{"lat":46.34322,"lon":-119.276333}	60902	2023-04-03 13:37:08.958-07
1879ebd0-9cb7-4510-bb9f-44a4d3f8e7b9	Lab generated aerosol samples	{"lat":46.343225,"lon":-119.2763}	60902	2023-04-03 13:37:08.878-07
d4103f64-5e20-4f3d-8967-08ce49bbe2d2	Standards, OM standards, and EMSL user samples (TBD)	{"lat":46.2804,"lon":-119.2752}	60892	2023-04-01 00:08:58.986-07
603756b8-c607-43a9-a2a4-021bd3c9a16a	poplar (and its rhizosphere) grown in Rhizoboxes at EMSL	{"lat":46,"lon":-119}	60889	2023-03-31 13:01:30.87-07
1c39b731-af46-4145-bd9f-9a06a3616f9b	Soil samples	{"lat":38.889,"lon":-76.5594}	60945	2023-06-09 11:47:09.188-07
f185cf6c-2525-4472-9b5b-c1d2c530f7ef	Soil samples from SCBI	{"lat":38.8935,"lon":-78.1454}	60945	2023-06-09 11:47:09.275-07
1909f499-3789-42d0-91c0-7221552a8f93	Great Lakes - Wetland	{"lon":-83.288981,"lat":41.647842}	60944	2023-06-06 13:00:21.302-07
c87a1d96-ea1d-47ae-b54d-90761a997239	Prairie Peninsula - Wetland	{"lon":-85.848181,"lat":41.173236}	60944	2023-06-06 13:00:21.358-07
57c21f5d-5131-4477-b7ef-397c9f1ea360	Great Lakes - Wetland	{"lat":41.569339,"lon":-84.742894}	60944	2023-06-06 13:00:20.588-07
edd62b5e-bc0b-4987-a194-c0eb63d85777	Southern Rockies and Colorado Plateau	{"lat":38.9314213,"lon":106.98524}	60943	2023-06-04 15:51:27.944-07
06076d2c-edb9-45a7-808a-65b2764ac8be	Taiga, tree cover and cropland	{"lat":64.886572,"lon":-147.69626}	60942	2023-06-02 16:01:34.558-07
507fc1cc-c9b6-4a7e-abec-7fc30a312678	Southeast ecoregion, coastal land use	{"lat":29.4911656,"lon":-91.4420669}	60941	2023-05-29 08:53:10.771-07
7531882b-9645-47f7-b946-70f169903038	Paired soil cores will be collected for biotic and abiotic measurements at two replicate plots in Site 2 (Brush Creek, CO) during peak productivity (mid to late July). This site is a grassy meadow located in the Southern Rockies & Colorado Plateau ecoregion.	{"lon":-106.8860589,"lat":38.8949318}	60940	2023-05-25 11:06:32.974-07
af6bc5de-1235-4044-bc6a-70cfebf42677	Paired soil cores will be collected for biotic and abiotic measurements at two replicate plots in Site 3 (Lake Irwin, CO) during peak productivity (mid to late July). This site is a grassy meadow located in the Southern Rockies & Colorado Plateau ecoregion.	{"lat":38.8632891,"lon":-107.1013517}	60940	2023-05-25 11:06:33.228-07
ec9f5992-1c2f-4687-a3df-e29b27cb4e2b	Paired soil cores will be collected for biotic and abiotic measurements at two replicate plots in Site 3 (Lake Irwin, CO) after senescence (early August). This site is a grassy meadow located in the Southern Rockies & Colorado Plateau ecoregion.	{"lon":-107.1013517,"lat":38.8632891}	60940	2023-05-25 11:06:33.299-07
89ae7e01-db8b-4c5f-957e-35a9f9dde21b	Paired soil cores will be collected for biotic and abiotic measurements at two replicate plots in Site 3 (Lake Irwin, CO) following snowmelt (late June). This site is a grassy meadow located in the Southern Rockies & Colorado Plateau ecoregion.	{"lon":-107.1013517,"lat":38.8632891}	60940	2023-05-25 11:06:33.155-07
8459ff56-7100-4a76-8699-18f23b6f0c92	Paired soil cores will be collected for biotic and abiotic measurements at two replicate plots in Site 1 (Gothic, CO) after senescence (early August). This site is a grassy meadow located in the Southern Rockies & Colorado Plateau ecoregion.	{"lon":-106.9828871,"lat":38.9552203}	60940	2023-05-25 11:06:32.795-07
3efb327e-708c-4cd9-b33a-7a969aa10fa9	Paired soil cores will be collected for biotic and abiotic measurements at two replicate plots in Site 1 (Gothic, CO) during peak productivity (mid to late July). This site is a grassy meadow located in the Southern Rockies & Colorado Plateau ecoregion.	{"lon":-106.9828871,"lat":38.9552203}	60940	2023-05-25 11:06:32.699-07
68a9dacd-fa10-4a8a-978d-e7ae934ab547	Paired soil cores will be collected for biotic and abiotic measurements at two replicate plots in Site 2 (Brush Creek, CO) after senescence (early August). This site is a grassy meadow located in the Southern Rockies & Colorado Plateau ecoregion.	{"lat":38.8949318,"lon":-106.8860589}	60940	2023-05-25 11:06:33.064-07
1e032732-ad6f-4512-94b6-849a0028295a	Paired soil cores will be collected for biotic and abiotic measurements at two replicate plots in Site 2 (Brush Creek, CO) following snowmelt (late June). This site is a grassy meadow located in the Southern Rockies & Colorado Plateau ecoregion.	{"lon":-106.8860589,"lat":38.8949318}	60940	2023-05-25 11:06:32.874-07
b7192750-7853-4eec-84e8-081e3f17f78c	Paired soil cores will be collected for biotic and abiotic measurements at two replicate plots in Site 1 (Gothic, CO) following snowmelt (late June). This site is a grassy meadow located in the Southern Rockies & Colorado Plateau ecoregion.	{"lat":38.9552203,"lon":-106.9828871}	60940	2023-05-25 11:06:32.591-07
5a232598-f4e8-4553-a292-b78fbc395156	Oxisol (ustox) soil from Hawaii	{"lat":21.545453,"lon":-158.087915}	60939	2023-05-19 10:38:54.601-07
a899bd9f-a957-4c24-90ff-5dc89d97c8f1	Andisol (torrand) soil from Hawaii	{"lat":20.83365,"lon":-156.3146}	60939	2023-06-15 19:18:47.019-07
afb06e2c-ba15-44ff-bc13-b197f187276d	Mollisol (ustoll) soil from Hawaii	{"lat":21.336264,"lon":-157.712403}	60939	2023-05-19 10:38:54.688-07
7cf44abd-2306-4ab8-a230-29f415e68ddc	Andisol (ustand) soil from Hawaii	{"lat":20.83365,"lon":-156.3146}	60939	2023-06-15 19:18:47.102-07
152ae792-fc49-45f8-af5f-88e32d129126	Oxisol (udox) soil from Hawaii	{"lat":21.37635,"lon":-157.77138}	60939	2023-06-15 19:18:46.945-07
ab182ac4-6531-4f65-9126-ea7610efca0f	Andisol (udand) soil from Hawaii	{"lat":21.335955,"lon":-157.80401}	60939	2023-05-19 10:38:54.521-07
014b5116-503f-4f3f-854e-581e827e89a4	Prairie Peninsula; Tree Cover	{"lat":41.815226,"lon":-88.068261}	60938	2023-05-19 09:04:51.154-07
9c245cde-a146-4a92-98d1-b8b4c3a85ad6	Cherry Bark Oak	{"lat":36.9434,"lon":-88.4581}	60937	2023-05-19 07:53:45.038-07
854a74cb-51e1-41de-9668-05489605f7a2	Post Oak	{"lat":36.93549,"lon":-88.4685}	60937	2023-05-19 07:53:44.954-07
30044324-a850-4989-a282-2f7cd5c7bf8c	Floodplain 1	{"lat":36.92964,"lon":-88.4562}	60937	2023-05-19 07:53:45.202-07
84e0bff6-5cde-4f78-b36c-d7f7b4490c02	Bald Cypress	{"lat":36.93083,"lon":-88.4582}	60937	2023-05-19 07:53:45.124-07
3e45f408-8059-4a3c-9afa-ad0d055b6a6f	Flood plain 2	{"lat":36.9284,"lon":-88.4566}	60937	2023-05-19 07:53:45.265-07
fe6a6c39-dead-44d8-b889-3ea96323b3d2	Soils and extracted DNA for IRMS	{"lat":42.4058,"lon":-85.4023}	60936	2023-05-18 12:54:02.28-07
824a8022-f2a6-42d6-977d-d519f270284d	Soil K2SO4 extract for MBC/N measure	{"lat":42.4058,"lon":-85.4023}	60936	2023-05-18 12:54:02.372-07
dab230ad-b896-4e51-b74e-7edc7f61b056	atmospheric particle samples on substrate	{"lat":36.6058,"lon":-97.4888}	60925	2023-04-21 15:37:22.409-07
5e8f452a-b7e9-41d8-99c8-f997c441d6f0	Tundra soil collected from Unalaska Island, Alaska	{"lat":53.9131666,"lon":-166.424288}	60935	2023-05-15 14:57:27.403-07
f1343026-9e58-4ad4-8f06-2ff804d115c3	Soil cores as per MONet sampling protocol	{"lat":38.863078,"lon":-107.049917}	60933	2023-05-11 19:24:03.543-07
f0b21efb-cf2a-4044-92c3-1cb0cf592e14	Soil cores as per MONet collection procedure	{"lat":43.06447582,"lon":-116.7485631}	60933	2023-05-11 19:24:03.628-07
1bae3180-642d-4f53-aac4-4882757a288d	Marsh soil samples from the Chesapeake Bay National Estuarine Research Reserve in Virginia (CBNERR-VA)	{"lat":37,"lon":76}	60932	2023-05-09 17:59:46.795-07
e89e8051-62c2-4810-a2f3-1c3d253ef323	Metabolites from human neuroblastoma cell line SK-N-SH collected after treatment with various drug compounds	{"lat":46.2804,"lon":119.2752}	60930	2023-05-05 09:56:39.797-07
96270843-a613-4e20-87e5-5f27e592de4c	Protein pellets from MPLEx extraction of 40 Prosser Soil Samples with a 10^9 inoculum of MSC-2 8-member soil consortium, grown either on the International Space Station (microgravity) or at Kennedy Space Center at 1G.	{"lat":46.2068,"lon":119.7689}	60875	2023-05-05 08:39:07.052-07
48361e97-3d14-4ff2-814d-ac90a4293430	HPLC fractions of peptides obtained from trypsin digestion of protein pellet from Group 1.	{"lat":46.2804,"lon":119.2752}	60875	2023-05-05 08:39:07.15-07
8b63036f-e722-4668-8f49-56d73055f778	Soil samples (3 depths x 4 replicate cores) from a seasonally inundated forest in Brazil collected during dry season. Samples to be analysed with Metatranscriptomic technique.	{"lat":-2.85,"lon":-54.966}	60874	2023-03-15 16:51:23.775-07
8b062787-2846-45ae-ae31-668bc7f1fff7	Tree stem wood samples (bark and heartwood x 2 heights x 3 trees) from a seasonally inundated forest in Brazil collected during dry season. Samples to be analysed with Metatranscriptomic technique.	{"lat":-2.85,"lon":-54.966}	60874	2023-05-04 16:52:41.503-07
d62e8d3a-7c7c-4918-a2bc-c1c42d5289fc	Soil samples (3 depths x 10 replicate cores) from a seasonally inundated forest in Brazil collected during wet season. Samples to be analysed with Metabolomic technique.	{"lon":-54.966,"lat":-2.85}	60874	2023-05-04 16:52:42.573-07
683b6cfe-b33b-4a66-94b2-703a3c6a1c7d	Soil samples (3 depths x 10 replicate cores) from an upland forest in Brazil collected during wet season. Samples to be analysed with Metabolomic technique.	{"lon":-54.966,"lat":-2.85}	60874	2023-05-04 16:52:42.663-07
c6c5653d-7619-42b0-95b6-394ec307efc5	Soil samples (3 depths x 10 replicate cores) from a seasonally inundated forest in Brazil collected during dry season. Samples to be analysed with Metabolomic technique.	{"lon":-54.966,"lat":-2.85}	60874	2023-05-04 16:52:42.421-07
1d526192-def1-4bd2-b733-21fbcedae5ca	Soil samples (3 depths x 2 replicate cores) from an upland forest in Brazil collected during wet season. Samples to be analysed with Metagenomic technique.	{"lon":-54.966,"lat":-2.85}	60874	2023-05-04 16:52:42.262-07
3f692151-52f0-42ac-b3c5-9bcf88e1d281	Tree stem wood samples (bark and heartwood x 1 height x 3 trees) from an upland forest in Brazil collected during wet season. Samples to be analysed with Metagenomic technique.	{"lon":-54.966,"lat":-2.85}	60874	2023-05-04 16:52:42.325-07
42c9bf73-80ef-4622-8d75-57f3f43128d8	Soil samples (3 depths x 2 replicate cores) from a seasonally inundated forest in Brazil collected during wet season. Samples to be analysed with Metagenomic technique.	{"lon":-54.966,"lat":-2.85}	60874	2023-05-04 16:52:42.059-07
6a72a2a5-6c2a-4701-b922-91204d0b5ff0	Soil samples (3 depths x 4 replicate cores) from a seasonally inundated forest in Brazil collected during wet season. Samples to be analysed with Metatranscriptomic technique.	{"lon":-54.966,"lat":-2.85}	60874	2023-05-04 16:52:41.762-07
5c962718-d4b5-4a85-aaf2-a4296fc7390a	Tree stem wood samples (bark and heartwood x 2 heights x 3 trees) from a seasonally inundated forest in Brazil collected during wet season. Samples to be analysed with Metatranscriptomic technique.	{"lon":-54.966,"lat":-2.85}	60874	2023-05-04 16:52:41.84-07
811ed080-340c-4ed1-92dc-8697db188d03	Tree stem wood samples (bark and heartwood x 2 heights x 3 trees) from an upland forest in Brazil collected during wet season. Samples to be analysed with Metatranscriptomic technique.	{"lon":-54.966,"lat":-2.85}	60874	2023-05-04 16:52:41.978-07
e31fff24-1ae1-4a6f-bb8f-55aee2ac2f65	Tree stem wood samples (bark and heartwood x 1 height x 3 trees) from a seasonally inundated forest in Brazil collected during wet season. Samples to be analysed with Metagenomic technique.	{"lon":-54.966,"lat":-2.85}	60874	2023-05-04 16:52:42.171-07
16138ff5-ee9f-429f-9105-1e8eb9c56a91	Soil samples (3 depths x 10 replicate cores) from an upland forest in Brazil collected during dry season. Samples to be analysed with Metabolomic technique.	{"lon":-54.966,"lat":-2.85}	60874	2023-05-04 16:52:42.495-07
7c373b68-bc22-483d-a87e-5fa20c5a3657	Soil samples (3 depths x 4 replicate cores) from an upland forest in Brazil collected during dry season. Samples to be analysed with Metatranscriptomic technique.	{"lon":-54.966,"lat":-2.85}	60874	2023-05-04 16:52:41.584-07
